name,CID,rank,similarity_score,similarity_distance,original_name,original_id,MolecularWeight,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,TPSA,NumHeteroatoms,NumRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolarRefractivity,BertzCT,HeavyAtomCount
Flupoxam (Ref: MON 18500),86353,3,0.44148576843145765,1.2650786763815103,Chlorantraniliprole (Ref: DPX E2Y45),11271640,460.7900000000001,4.400800000000002,1.0,5.0,7.0,3.0,83.03,12.0,3.0,0.0,0.0,0.2105263157894736,100.98090000000002,1035.387519908535,31.0
Flufenoxuron (Ref: BAS 3071),91766,4,0.4412203967986355,1.2664410060271554,Chlorantraniliprole (Ref: DPX E2Y45),11271640,488.7710000000001,6.530300000000002,2.0,3.0,4.0,3.0,67.43,12.0,3.0,0.0,0.0,0.0476190476190476,105.7709,1160.8955672553982,33.0
"2-[4-(4-Chlorophenoxy)-2-(trifluoromethyl)phenyl]-1-(1H-1,2,4-triazol-1-yl)propan-2-ol",71230671,5,0.4384946444877301,1.2805295630651237,Chlorantraniliprole (Ref: DPX E2Y45),11271640,397.7840000000001,4.650300000000002,1.0,5.0,5.0,3.0,60.17,9.0,3.0,0.0,0.0,0.2222222222222222,92.56280000000004,868.7877878960388,27.0
Penflufen (Ref: BYF-14182),11674113,1,0.7313762614808501,0.3672852848344509,Tebufenpyrad (Ref: AC 801757),86354,317.40800000000013,4.269520000000004,1.0,3.0,5.0,2.0,46.92,5.0,2.0,0.0,0.0,0.4444444444444444,90.16820000000006,682.0590277693726,23.0
Diniconazole (Ref: XE-779),6436605,2,0.5845612352221867,0.710684766190335,Tebufenpyrad (Ref: AC 801757),86354,326.22700000000003,3.990000000000003,1.0,4.0,3.0,2.0,50.94,6.0,2.0,0.0,0.0,0.3333333333333333,86.11280000000004,618.5530762482197,21.0
Tebuconazole (Ref: HWG 1608),86102,3,0.5750609512794317,0.7389461026264037,Tebufenpyrad (Ref: AC 801757),86354,307.825,3.3415000000000017,1.0,4.0,5.0,2.0,50.94,5.0,2.0,0.0,0.0,0.5,84.19980000000004,536.7242883554454,21.0
"1-(1,1-Dimethylethyl)-2-(4-ethylbenzoyl)hydrazide-3,5-dimethylbenzoic acid",91773,4,0.558270920207504,0.7912450099107967,Tebufenpyrad (Ref: AC 801757),86354,352.47800000000007,4.451540000000004,1.0,2.0,3.0,2.0,49.41,4.0,2.0,0.0,0.0,0.3636363636363636,105.12470000000005,761.5282903012354,26.0
Benalaxyl (Ref: M 9834),51369,5,0.5505274442383751,0.8164398713736168,Tebufenpyrad (Ref: AC 801757),86354,325.4080000000001,3.440640000000002,0.0,3.0,5.0,2.0,46.61,4.0,2.0,0.0,0.0,0.3,95.02600000000004,685.8230989192236,24.0
"N,N-Bis(1-methylethyl)carbamothioic acid, S-(2,3,3-trichloro-2-propen-1-yl) ester",5543,1,0.391376883246563,1.5550819243711218,"Phosphorothioic acid O,O-diethyl-O-(1,2,2,2-tetrachloroethyl) ester",91655,304.6700000000001,4.843900000000003,0.0,2.0,4.0,0.0,20.31,6.0,0.0,0.0,0.0,0.7,74.55000000000004,241.2118756352258,16.0
N-[3-(Dimethylamino)propyl]carbamic acid propyl ester hydrochloride (1:1),15575641,2,0.37744766602913626,1.6493739132640632,"Phosphorothioic acid O,O-diethyl-O-(1,2,2,2-tetrachloroethyl) ester",91655,224.732,1.4960999999999998,1.0,3.0,6.0,0.0,41.57,5.0,0.0,0.0,0.0,0.8888888888888888,60.06070000000004,122.0,14.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,3,0.36582098120023043,1.733577491151757,"Phosphorothioic acid O,O-diethyl-O-(1,2,2,2-tetrachloroethyl) ester",91655,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
"alpha-Methyl-omega-[3-[1,3,3,3-tetramethyl-1-[(trimethylsilyl)oxy]-1-disiloxanyl]propoxy]poly(oxy-1,2-ethanediyl)",197160,4,0.3548023586772044,1.818470552812164,"Phosphorothioic acid O,O-diethyl-O-(1,2,2,2-tetrachloroethyl) ester",91655,338.6690000000001,3.8145000000000016,0.0,4.0,11.0,0.0,36.92,7.0,0.0,0.0,0.0,1.0,92.59900000000006,219.74437510817344,20.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,5,0.35380990984670235,1.826376458571431,"Phosphorothioic acid O,O-diethyl-O-(1,2,2,2-tetrachloroethyl) ester",91655,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
"4,5-Dihydro-6-methyl-4-[(E)-(3-pyridinylmethylene)amino]-1,2,4-triazin-3(2H)-one",9576037,1,0.5412263691745847,0.8476557258750776,Imidacloprid (Ref: BAY NTN 33893),86418,217.232,0.8166,1.0,4.0,2.0,1.0,69.95,6.0,2.0,0.0,1.0,0.2,60.17770000000002,420.611349374487,16.0
Oxycarboxin (Ref: F 461),21330,2,0.5404498006190067,0.8503106095231145,Imidacloprid (Ref: BAY NTN 33893),86418,267.306,1.3016,1.0,4.0,2.0,1.0,72.47,6.0,2.0,0.0,1.0,0.25,67.51050000000004,565.7241423780712,18.0
Imazapyr,54738,3,0.528874896413589,0.8908063263754977,Imidacloprid (Ref: BAY NTN 33893),86418,261.281,1.0709,2.0,4.0,3.0,1.0,91.65,6.0,2.0,0.0,1.0,0.3846153846153846,69.11900000000003,557.1559719507595,19.0
Bentazone,2328,4,0.4892197116218836,1.044071357396361,Imidacloprid (Ref: BAY NTN 33893),86418,240.284,1.2074999999999998,1.0,3.0,1.0,1.0,66.48,6.0,2.0,0.0,1.0,0.3,60.29000000000003,512.7242215936724,16.0
Imazapic (Ref: AC 263222),91770,5,0.48170055846565085,1.0759784941609283,Imidacloprid (Ref: BAY NTN 33893),86418,275.308,1.37932,2.0,4.0,3.0,1.0,91.65,6.0,2.0,0.0,1.0,0.4285714285714285,73.85600000000004,598.4643673737444,20.0
2-[1-Methyl-2-(4-phenoxyphenoxy)ethoxy]pyridine,91753,1,0.6341812805334932,0.5768361991996492,"alpha-[2-(4-Chlorophenyl)ethyl]-alpha-phenyl-1H-1,2,4-triazole-1-propanenitrile",86138,321.37600000000003,4.720200000000004,0.0,4.0,7.0,3.0,40.58,4.0,3.0,0.0,0.0,0.15,92.78000000000004,711.0049233552642,24.0
Bitertanol (Ref: KWG 0599),91656,2,0.5757229918097347,0.7369464381760884,"alpha-[2-(4-Chlorophenyl)ethyl]-alpha-phenyl-1H-1,2,4-triazole-1-propanenitrile",86138,337.423,3.929700000000002,1.0,5.0,5.0,3.0,60.17,5.0,3.0,0.0,0.0,0.3,97.02680000000004,755.1654500293528,25.0
Fenoxaprop-ethyl,47938,3,0.5469401093731829,0.8283537500038958,"alpha-[2-(4-Chlorophenyl)ethyl]-alpha-phenyl-1H-1,2,4-triazole-1-propanenitrile",86138,361.7810000000001,4.603900000000004,0.0,6.0,6.0,3.0,70.79,7.0,3.0,0.0,0.0,0.2222222222222222,92.25800000000002,845.3806249521178,25.0
Warfarin,54678486,4,0.5121488325474571,0.9525574138789765,"alpha-[2-(4-Chlorophenyl)ethyl]-alpha-phenyl-1H-1,2,4-triazole-1-propanenitrile",86138,308.3330000000001,3.609600000000003,1.0,4.0,4.0,3.0,67.50999999999999,4.0,3.0,0.0,0.0,0.1578947368421052,87.73180000000005,894.2196704605889,23.0
2-[4-[(6-Chloro-2-quinoxalinyl)oxy]phenoxy]propanoic acid,178795,5,0.5096017380277521,0.9623166982714287,"alpha-[2-(4-Chlorophenyl)ethyl]-alpha-phenyl-1H-1,2,4-triazole-1-propanenitrile",86138,344.7540000000001,3.927400000000002,1.0,5.0,5.0,3.0,81.54,7.0,3.0,0.0,0.0,0.1176470588235294,88.78980000000004,852.8456353908966,24.0
Metsulfuron (Ref: IN F5438),91730,1,0.7092701866685169,0.40989994898426196,Thifensulfuron (Ref: IN L9225),91729,367.3430000000001,0.3972199999999994,3.0,8.0,5.0,2.0,160.46999999999997,12.0,2.0,0.0,0.0,0.1538461538461538,83.85750000000004,889.385596128971,25.0
Metsulfuron-methyl (Ref: DPX T6376),52999,2,0.6063350129352398,0.6492532653838445,Thifensulfuron (Ref: IN L9225),91729,381.3700000000001,0.4856199999999998,2.0,9.0,5.0,2.0,149.46999999999997,12.0,2.0,0.0,0.0,0.2142857142857142,88.23770000000003,904.8045390145016,26.0
Pyrazosulfuron,93525,3,0.5855842495371453,0.707696203903051,Thifensulfuron (Ref: IN L9225),91729,386.3460000000001,-0.5640999999999994,3.0,10.0,6.0,2.0,174.63,14.0,2.0,0.0,0.0,0.25,84.64350000000003,888.6930718693355,26.0
Thiencarbazone,20056440,4,0.5496843623056308,0.8192258477311178,Thifensulfuron (Ref: IN L9225),91729,376.37200000000007,-0.3948799999999999,2.0,10.0,4.0,2.0,149.59,13.0,2.0,0.0,0.0,0.2727272727272727,81.15080000000003,940.3359107556656,24.0
Chlorimuron,91762,5,0.5469970308016716,0.8281634884460216,Thifensulfuron (Ref: IN L9225),91729,386.77300000000014,1.3472,3.0,7.0,5.0,2.0,147.57999999999998,12.0,2.0,0.0,0.0,0.0769230769230769,86.33550000000004,889.385596128971,25.0
Bensulfuron-methyl (Ref: DPX F5384),54960,1,0.6789730888186765,0.47281242286033465,Nicosulfuron (Ref: DPX V9360),73281,410.4080000000001,0.9319,2.0,9.0,7.0,2.0,145.81,12.0,2.0,0.0,0.0,0.25,97.69570000000004,913.5036460872076,28.0
Metsulfuron-methyl (Ref: DPX T6376),52999,2,0.6311306705666975,0.5844579365824382,Nicosulfuron (Ref: DPX V9360),73281,381.3700000000001,0.4856199999999998,2.0,9.0,5.0,2.0,149.46999999999997,12.0,2.0,0.0,0.0,0.2142857142857142,88.23770000000003,904.8045390145016,26.0
"N-[[(4,6-Dimethoxy-2-pyrimidinyl)amino]carbonyl]-3-(ethylsulfonyl)-2-pyridine sulfonamide",91779,3,0.6262608907581536,0.5967786185552743,Nicosulfuron (Ref: DPX V9360),73281,431.4520000000002,0.1927999999999994,2.0,10.0,7.0,2.0,166.53999999999996,14.0,2.0,0.0,0.0,0.2857142857142857,96.44000000000004,1016.7172007676528,28.0
"2-[[[[[(4,6-Dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]amino]-N,N-dimethylbenzamide",11091168,4,0.5828043842916519,0.7158415875944601,Nicosulfuron (Ref: DPX V9360),73281,424.43900000000014,0.6739999999999997,3.0,8.0,7.0,2.0,151.85000000000002,13.0,2.0,0.0,0.0,0.25,104.29240000000004,942.5979453366608,29.0
Propoxycarbazone,177355,5,0.5811698596197795,0.7206673461253359,Nicosulfuron (Ref: DPX V9360),73281,398.3970000000002,0.1038000000000005,1.0,10.0,6.0,2.0,138.59,12.0,2.0,0.0,0.0,0.3333333333333333,92.15100000000004,980.8995570973452,27.0
"3,7-Dichloro-8-quinolinecarboxylic acidZ",91739,1,0.6907556145490785,0.4476900063313921,Fenpiclonil (Ref: CGA 142705),91724,242.061,3.2398000000000007,1.0,2.0,1.0,2.0,50.19,5.0,2.0,0.0,0.0,0.0,58.72230000000001,532.9747620320156,15.0
Quinmerac (Ref: BAS 518H),91749,2,0.6369841878670067,0.5698976819951863,Fenpiclonil (Ref: CGA 142705),91724,221.643,2.89482,1.0,2.0,1.0,2.0,50.19,4.0,2.0,0.0,0.0,0.0909090909090909,58.44930000000002,532.9747620320156,15.0
Diclomezine (Ref: F-850),93341,3,0.6284424843366289,0.5912355146638119,Fenpiclonil (Ref: CGA 142705),91724,255.104,3.0521200000000013,1.0,2.0,1.0,2.0,45.75,5.0,2.0,0.0,0.0,0.0909090909090909,65.0507,527.3324487375909,16.0
Fenclorim (Ref: CGA 123407),77338,4,0.5851382676219985,0.7089977793863993,Fenpiclonil (Ref: CGA 142705),91724,225.07800000000003,3.450400000000002,0.0,2.0,1.0,2.0,25.78,4.0,2.0,0.0,0.0,0.0,57.488000000000014,406.7962278379978,14.0
N-(2-Chloro-4-pyridinyl)-N'-phenylurea  ,93379,5,0.558857011561409,0.789366473556567,Fenpiclonil (Ref: CGA 142705),91724,247.685,3.3790000000000013,2.0,2.0,2.0,2.0,54.02,5.0,2.0,0.0,0.0,0.0,68.33040000000003,494.4565768934733,17.0
Warfarin,54678486,1,0.4878602266161656,1.0497674240346941,"4-[2-[4-(1,1-Dimethylethyl)phenyl]ethoxy]quinazoline",86356,308.3330000000001,3.609600000000003,1.0,4.0,4.0,3.0,67.50999999999999,4.0,3.0,0.0,0.0,0.1578947368421052,87.73180000000005,894.2196704605889,23.0
Bitertanol (Ref: KWG 0599),91656,2,0.48527900249295425,1.0606702430207022,"4-[2-[4-(1,1-Dimethylethyl)phenyl]ethoxy]quinazoline",86356,337.423,3.929700000000002,1.0,5.0,5.0,3.0,60.17,5.0,3.0,0.0,0.0,0.3,97.02680000000004,755.1654500293528,25.0
2-[1-Methyl-2-(4-phenoxyphenoxy)ethoxy]pyridine,91753,3,0.4667739626921303,1.1423645702782463,"4-[2-[4-(1,1-Dimethylethyl)phenyl]ethoxy]quinazoline",86356,321.37600000000003,4.720200000000004,0.0,4.0,7.0,3.0,40.58,4.0,3.0,0.0,0.0,0.15,92.78000000000004,711.0049233552642,24.0
1-Methyl-3-phenyl-5-[3-(trifluoromethyl)phenyl]-4(1H)pyridinone,43079,4,0.4603265298293019,1.1723709914586493,"4-[2-[4-(1,1-Dimethylethyl)phenyl]ethoxy]quinazoline",86356,329.321,4.738100000000003,0.0,2.0,2.0,3.0,22.0,5.0,3.0,0.0,0.0,0.1052631578947368,87.55700000000002,902.7586150850392,24.0
Nuarimol (Ref: EL 228),91683,5,0.4489004157059606,1.2276655690491085,"4-[2-[4-(1,1-Dimethylethyl)phenyl]ethoxy]quinazoline",86356,314.74700000000007,3.553300000000002,1.0,3.0,3.0,3.0,46.010000000000005,5.0,3.0,0.0,0.0,0.0588235294117647,81.98480000000004,753.5564527864609,22.0
"[(3,5,6-Trichloro-2-pyridinyl)oxy]acetic acid, 2-Butoxyethyl ester",47455,1,0.5393511664592129,0.8540796093293006,Anilofos (Ref: HOE 30374),91687,356.63300000000004,3.780500000000002,0.0,5.0,9.0,1.0,57.650000000000006,8.0,1.0,0.0,0.0,0.5384615384615384,81.44800000000004,439.5966868679965,21.0
Triclopyr-triethylammonium,42163,2,0.5377422273898431,0.8596270649115996,Anilofos (Ref: HOE 30374),91687,357.6650000000001,3.8533000000000026,1.0,4.0,6.0,1.0,62.66000000000001,8.0,1.0,0.0,0.0,0.5384615384615384,85.85980000000005,416.3998302625088,21.0
"4-Amino-3,5,6-trichloro-2-pyridinecarboxylic acid, Isooctyl ester",18772488,3,0.5317022275144564,0.8807519477108284,Anilofos (Ref: HOE 30374),91687,353.677,4.997200000000003,1.0,4.0,7.0,1.0,65.21,7.0,1.0,0.0,0.0,0.5714285714285714,87.26790000000003,477.3019445460786,21.0
"Octanoic acid, 2,6-Dibromo-4-cyanophenyl ester",15533,4,0.49617691512140655,1.0154101682770065,Anilofos (Ref: HOE 30374),91687,403.114,5.349180000000004,0.0,3.0,7.0,1.0,50.09,5.0,1.0,0.0,0.0,0.4666666666666667,85.56800000000004,462.24515384041945,20.0
"2-(Difluoromethyl)-4-(2-methylpropyl)-6-(trifluoromethyl)-3,5-pyridinedicarbothioic acid, S3,S5-Dimethyl ester",91757,5,0.4808042187925257,1.079848638831339,Anilofos (Ref: HOE 30374),91687,401.42200000000014,5.242900000000003,0.0,5.0,5.0,1.0,47.03,10.0,1.0,0.0,0.0,0.5333333333333333,88.42900000000003,632.9826486223164,25.0
Hexylthiofos,6451756,1,0.5606788777079275,0.7835521182606895,(2-Oxo-3-thiazolidinyl)phosphonothioic acid O-ethyl S-(1-methylpropyl)ester,91758,252.31599999999992,4.233400000000004,0.0,4.0,6.0,0.0,35.53,5.0,1.0,1.0,1.0,1.0,65.32250000000005,186.0838499786226,15.0
Piperophos (Ref: C 19 490),32230,2,0.4220484859597804,1.3693960131758325,(2-Oxo-3-thiazolidinyl)phosphonothioic acid O-ethyl S-(1-methylpropyl)ester,91758,353.4900000000001,4.198300000000004,0.0,5.0,9.0,0.0,38.77,7.0,1.0,1.0,1.0,0.9285714285714286,94.25500000000004,323.9474732050232,21.0
Medlure,20056429,3,0.3785688554008646,1.6415273885674118,(2-Oxo-3-thiazolidinyl)phosphonothioic acid O-ethyl S-(1-methylpropyl)ester,91758,232.75099999999995,3.3717000000000024,0.0,2.0,3.0,0.0,26.3,3.0,1.0,1.0,1.0,0.9166666666666666,61.99100000000005,204.0838499786226,15.0
Jasmonic acid,5281166,4,0.3626575712806215,1.7574220950876225,(2-Oxo-3-thiazolidinyl)phosphonothioic acid O-ethyl S-(1-methylpropyl)ester,91758,210.273,2.4127,1.0,2.0,5.0,0.0,54.370000000000005,3.0,1.0,1.0,1.0,0.6666666666666666,57.521800000000034,257.2118756352258,15.0
Alloxydim,3034433,5,0.3517000262591156,1.8433321732630417,(2-Oxo-3-thiazolidinyl)phosphonothioic acid O-ethyl S-(1-methylpropyl)ester,91758,323.38900000000007,2.1051,1.0,6.0,7.0,0.0,81.69999999999999,6.0,1.0,1.0,1.0,0.5882352941176471,85.13670000000005,510.1564000692311,23.0
"N-[[(4,6-Dimethoxy-2-pyrimidinyl)amino]carbonyl]-3-(ethylsulfonyl)-2-pyridine sulfonamide",91779,1,0.6197513771409411,0.6135502669041822,Ethametsulfuron-methyl (Ref: DPX-A7881),91756,431.4520000000002,0.1927999999999994,2.0,10.0,7.0,2.0,166.53999999999996,14.0,2.0,0.0,0.0,0.2857142857142857,96.44000000000004,1016.7172007676528,28.0
"2-[[[[[4-Ethoxy-6-(methylamino)-1,3,5-triazin-2-yl]amino]carbonyl]amino]sulfonyl]benzoic acid",86304,2,0.6082904496964652,0.6439515045797555,Ethametsulfuron-methyl (Ref: DPX-A7881),91756,396.38500000000016,0.5205999999999995,4.0,9.0,7.0,2.0,172.5,13.0,2.0,0.0,0.0,0.2142857142857142,93.28420000000006,920.2607137729808,27.0
"2-[[[[[(4,6-Dimethoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]amino]-N,N-dimethylbenzamide",11091168,3,0.6071559124320454,0.6470234078662996,Ethametsulfuron-methyl (Ref: DPX-A7881),91756,424.43900000000014,0.6739999999999997,3.0,8.0,7.0,2.0,151.85000000000002,13.0,2.0,0.0,0.0,0.25,104.29240000000004,942.5979453366608,29.0
Bensulfuron-methyl (Ref: DPX F5384),54960,4,0.6031657945131882,0.6579189488142221,Ethametsulfuron-methyl (Ref: DPX-A7881),91756,410.4080000000001,0.9319,2.0,9.0,7.0,2.0,145.81,12.0,2.0,0.0,0.0,0.25,97.69570000000004,913.5036460872076,28.0
Bensulfuron (Ref: IN R9419),107828,5,0.5868764190027066,0.7039362421467272,Ethametsulfuron-methyl (Ref: DPX-A7881),91756,396.38100000000014,0.8434999999999999,3.0,8.0,7.0,2.0,156.81,12.0,2.0,0.0,0.0,0.2,93.31550000000006,898.0107137729809,27.0
(E)-dodec-8-enyl acetate,5363237,1,0.4188777861297929,1.3873311813440055,Cadusafos (Ref: FMC 67825),91752,226.36,4.246400000000003,0.0,2.0,10.0,0.0,26.3,2.0,0.0,0.0,0.0,0.7857142857142857,68.38300000000005,176.47733175670794,16.0
Looplure (Ref: ENT 33266),5363527,2,0.4188777861297928,1.3873311813440057,Cadusafos (Ref: FMC 67825),91752,226.35999999999996,4.246400000000003,0.0,2.0,10.0,0.0,26.3,2.0,0.0,0.0,0.0,0.7857142857142857,68.38300000000005,176.47733175670794,16.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,3,0.41507105985418197,1.4092260259033926,Cadusafos (Ref: FMC 67825),91752,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
"alpha-Methyl-omega-[3-[1,3,3,3-tetramethyl-1-[(trimethylsilyl)oxy]-1-disiloxanyl]propoxy]poly(oxy-1,2-ethanediyl)",197160,4,0.4112566240099518,1.431571776885961,Cadusafos (Ref: FMC 67825),91752,338.6690000000001,3.8145000000000016,0.0,4.0,11.0,0.0,36.92,7.0,0.0,0.0,0.0,1.0,92.59900000000006,219.74437510817344,20.0
Tribufos,5125,5,0.40964828723630103,1.441118469569387,Cadusafos (Ref: FMC 67825),91752,314.5220000000001,6.694400000000005,0.0,4.0,12.0,0.0,17.07,5.0,0.0,0.0,0.0,1.0,89.70450000000005,156.9307787048968,17.0
Metsulfuron-methyl (Ref: DPX T6376),52999,1,0.7720824862216799,0.2951983989349044,Tribenuron (Ref: IN R9803),91772,381.3700000000001,0.4856199999999998,2.0,9.0,5.0,2.0,149.46999999999997,12.0,2.0,0.0,0.0,0.2142857142857142,88.23770000000003,904.8045390145016,26.0
Metsulfuron (Ref: IN F5438),91730,2,0.631510055017563,0.5835060614706902,Tribenuron (Ref: IN R9803),91772,367.3430000000001,0.3972199999999994,3.0,8.0,5.0,2.0,160.46999999999997,12.0,2.0,0.0,0.0,0.1538461538461538,83.85750000000004,889.385596128971,25.0
"2-[[[[(4-Chloro-6-methoxy-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]benzoic acid, Ethyl ester",56160,3,0.599278623095959,0.6686729034882923,Tribenuron (Ref: IN R9803),91772,414.82700000000017,1.8257,2.0,8.0,6.0,2.0,136.57999999999998,12.0,2.0,0.0,0.0,0.2,95.33270000000002,920.2607137729808,27.0
"N-[[4,6-Dimethoxy-2-pyrimidinyl)amino]carbonyl]-3-(trifluoromethyl)-2-pyridinesulfonamide",93539,4,0.5980660893448647,0.6720560115612354,Tribenuron (Ref: IN R9803),91772,407.33,1.418,2.0,8.0,5.0,2.0,132.4,14.0,2.0,0.0,0.0,0.2307692307692307,83.71520000000004,877.0447640101747,27.0
"2-[[[[(4,6-Dimethyl-2-pyrimidinyl)amino]carbonyl]amino]sulfonyl]benzoic acid, Methyl ester",52997,5,0.5559172679885082,0.7988288142556347,Tribenuron (Ref: IN R9803),91772,364.3830000000001,1.39044,2.0,7.0,4.0,2.0,127.35,10.0,2.0,0.0,0.0,0.2,88.62770000000003,869.1355961289707,25.0
Tepraloxydim (Ref: BAS 620H),135585373,1,0.5281771119820315,0.8933043051551612,"2,2-Dimethyl-3-(2-methyl-1-propenyl)cyclopropanecarboxylic acid, [2,5-dioxo-3-(2-propynyl)-1-imidazolidinyl]methyl ester",123622,341.8350000000001,2.899000000000002,1.0,5.0,6.0,0.0,64.63,6.0,2.0,2.0,2.0,0.6470588235294118,87.67870000000003,448.26677866967066,23.0
Cycloxydim (Ref: BAS 517H),91765,2,0.45258706528245496,1.209519618895671,"2,2-Dimethyl-3-(2-methyl-1-propenyl)cyclopropanecarboxylic acid, [2,5-dioxo-3-(2-propynyl)-1-imidazolidinyl]methyl ester",123622,325.47400000000005,3.273100000000002,1.0,5.0,6.0,0.0,55.4,5.0,2.0,2.0,2.0,0.7647058823529411,89.48270000000005,397.3192643786829,22.0
"4-(Cyclopropylhydroxymethylene)-3,5-dioxocyclohexanecarboxylic acid ethyl ester",92421,3,0.41552232895840086,1.4066095377033585,"2,2-Dimethyl-3-(2-methyl-1-propenyl)cyclopropanecarboxylic acid, [2,5-dioxo-3-(2-propynyl)-1-imidazolidinyl]methyl ester",123622,252.26599999999996,1.3198,1.0,5.0,3.0,0.0,80.67000000000002,5.0,2.0,2.0,2.0,0.6153846153846154,61.74980000000002,395.3192643786828,18.0
"4-[(2R)-2-[(1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]-2,6-piperidinedione",6197,4,0.383421795955356,1.6080937770069694,"2,2-Dimethyl-3-(2-methyl-1-propenyl)cyclopropanecarboxylic acid, [2,5-dioxo-3-(2-propynyl)-1-imidazolidinyl]methyl ester",123622,281.35200000000003,1.0415,2.0,4.0,3.0,0.0,83.47,5.0,2.0,2.0,2.0,0.8,72.55650000000004,384.2613730712554,20.0
Captafol (Ref: Ortho-5865),17038,5,0.3645173032574756,1.7433539946213563,"2,2-Dimethyl-3-(2-methyl-1-propenyl)cyclopropanecarboxylic acid, [2,5-dioxo-3-(2-propynyl)-1-imidazolidinyl]methyl ester",123622,349.0659999999999,3.520900000000002,0.0,3.0,3.0,0.0,37.38,8.0,2.0,1.0,2.0,0.6,74.72900000000003,354.84249102171253,18.0
Orysastrobin,11486133,1,0.43196218298619016,1.3150174700176707,Alanycarb,9576091,391.42800000000017,1.7002999999999993,1.0,9.0,10.0,1.0,115.46,10.0,1.0,0.0,0.0,0.3888888888888889,106.51470000000003,749.9979189415172,28.0
"2-[(4-Amino-3,5-dichloro-6-fluoro-2-pyridinyl)oxy]acetic acid 1-methylheptyl ester",54745,2,0.4315963835265146,1.3169795627783942,Alanycarb,9576091,367.2480000000001,4.390600000000003,1.0,5.0,9.0,1.0,74.44,8.0,1.0,0.0,0.0,0.6,88.43540000000003,507.2598624205028,23.0
"[(3,5,6-Trichloro-2-pyridinyl)oxy]acetic acid, 2-Butoxyethyl ester",47455,3,0.41912225289790833,1.3859386923165458,Alanycarb,9576091,356.63300000000004,3.780500000000002,0.0,5.0,9.0,1.0,57.650000000000006,8.0,1.0,0.0,0.0,0.5384615384615384,81.44800000000004,439.5966868679965,21.0
Methyl 3-(4-chlorophenyl)-3-[(N-{[(propan-2-yl)oxy]carbonyl}valyl)amino]propanoate,11338509,4,0.41206317915178353,1.4268123205243968,Alanycarb,9576091,398.88700000000017,3.2196000000000016,2.0,5.0,8.0,1.0,93.73,8.0,1.0,0.0,0.0,0.5263157894736842,102.34740000000004,611.9433251570981,27.0
Fluchloralin (Ref: BAS 392H),36392,5,0.39719811415534606,1.5176353168909942,Alanycarb,9576091,355.70000000000005,3.977000000000003,0.0,5.0,7.0,1.0,89.52,11.0,1.0,0.0,0.0,0.5,77.97680000000001,525.1864862495335,23.0
Pyridate (Ref: CL 11344),41463,1,0.5212351055797846,0.9185200484293391,Pyrimidifen,6451139,378.92500000000007,6.389500000000006,0.0,5.0,9.0,2.0,52.08,6.0,2.0,0.0,0.0,0.4210526315789473,104.33600000000004,636.3428158904169,25.0
Pefurazoate (Ref: UR-0003),93532,2,0.48608540870774336,1.057251631268869,Pyrimidifen,6451139,345.399,3.2344000000000017,0.0,6.0,9.0,2.0,77.57000000000001,7.0,2.0,0.0,0.0,0.3888888888888889,91.74100000000006,636.2893780799604,25.0
Cloquintocet-mexyl (Ref: CGA 185072),93528,3,0.4781176964239681,1.0915352171220531,Pyrimidifen,6451139,335.8310000000001,4.779000000000004,0.0,4.0,8.0,2.0,48.42,5.0,2.0,0.0,0.0,0.4444444444444444,91.94400000000006,635.528411019247,23.0
Fluazifop-butyl (Ref: SL 236),50897,4,0.4728774541678179,1.1147127890878752,Pyrimidifen,6451139,383.366,5.003300000000005,0.0,5.0,8.0,2.0,57.650000000000006,8.0,2.0,0.0,0.0,0.3684210526315789,91.71200000000005,695.1986846444314,27.0
Isoxaben (Ref: EAF 496),73672,5,0.4680760886090112,1.1364047947241125,Pyrimidifen,6451139,332.40000000000003,4.0218000000000025,1.0,5.0,7.0,2.0,73.59,6.0,2.0,0.0,0.0,0.4444444444444444,91.93620000000006,657.5639152715358,24.0
Dodemorph,61899,1,0.4305792913674072,1.3224526122105447,"8-(1,1-Dimethylethyl)-N-ethyl-N-propyl-1,4-dioxaspiro[4.5]decane-2-methanamine",86160,281.4839999999999,4.768900000000005,0.0,2.0,1.0,0.0,12.47,2.0,2.0,2.0,2.0,1.0,86.15700000000008,222.42286534333684,20.0
